default,age,acadmos,adepcnt,majordrg,minordrg,ownrent,income,selfempl,incper,exp_inc,spending
0,34.5,7,0,0,0,1,1833.333333,0,22000,0.1368736,250.9349932
1,23.666666,14,2,0,0,0,1166.666667,0,7666.666504,0.0077817,9.0786959
0,26,3,0,0,0,0,2300,0,27600,0.0959913,220.7800038
0,24.583334,13,0,0,0,0,2333.333333,0,28000,0.0617464,144.0750025
0,30,8,0,0,0,0,1750,0,21000,0.1443347,252.5858097
0,21.916666,18,0,0,0,1,2916.666667,1,38600,0.0003109,0.9067358
0,22.583334,120,0,0,1,0,916.6666667,0,18000,0.1026678,94.1121305
0,28.333334,36,2,0,0,1,2737,0,10948,0.0020095,5.4999997
0,43.6666679,121,3,0,0,1,3750,0,11250,0.0068889,25.8333329
0,39.6666679,13,1,1,0,1,1916.666667,0,11500,0.0113296,21.715
0,24.166666,18,1,0,0,0,1587.916667,0,9527.5,0.1047342,166.3091774
0,63.9166679,308,1,0,0,1,1442.5,0,14042,0.0004273,0.6163652
0,32.1666679,12,3,0,0,1,2375,0,7125,0.1017874,241.7449942
1,58.3333321,7,1,0,0,0,5416.666667,0,32500,0.0806808,437.0208519
0,36.9166679,36,3,0,0,1,7083.333333,0,22000,0.1536531,1088.375915
0,45.5833321,159,2,0,0,1,4083.333333,0,16333.33301,0.0145341,59.3474988
0,35.5833321,12,4,0,2,1,6250,0,19200,0.114123,713.2688537
1,39.5,96,0,0,1,1,2916.666667,0,35000,0.0482454,140.7158375
0,29.166666,84,1,0,0,1,1875,0,11250,0.0326809,61.2766645
0,25.416666,13,0,0,0,0,2283.333333,0,27400,0.0473869,108.2000023
0,41.4166679,24,0,1,1,1,5416.666667,0,70000,0.0745463,403.7923769
0,38.0833321,192,2,0,0,1,841.6666667,0,7033.333496,0.0045024,3.7894944
0,42.25,36,2,0,0,1,2100,0,10783.33301,0.0247657,52.0079428
0,22.583334,29,0,0,0,0,2291.666667,0,27500,0.0364425,83.5141726
0,34.3333321,24,1,0,0,0,1300,0,16550,0.020677,26.8801512
0,32.25,49,3,0,0,1,2316.666667,0,6950,0.1050493,243.3641707
0,25.416666,24,0,0,0,1,1700,0,39900,0.054492,92.6363628
0,36.6666679,13,0,0,0,0,1583.333333,0,19000,0.11357,179.8191623
0,39.3333321,90,6,2,0,1,8333.25,1,14285.57129,0.1190901,992.4074734
0,35.3333321,54,4,0,0,1,2083.333333,0,5000,0.0885816,184.5449985
0,31.666666,96,2,0,0,1,2658.333333,0,12633.33301,0.1272156,338.181375
1,42.4166679,60,1,0,0,0,1250,0,7500,0.23123,289.037507
0,38.25,107,2,0,1,1,2000,0,8000,0.1922637,384.5274746
0,36.6666679,96,2,0,0,1,2500,1,12333.33301,0.0876097,219.0243267
0,32.5833321,41,0,0,0,1,2500,0,33600,0.1232369,308.0922551
0,39,6,0,0,0,0,2666.666667,0,32000,0.0784591,209.2241645
0,42.5833321,60,0,0,0,0,3333.333333,0,40000,0.0152,50.6666675
1,25.75,24,0,0,2,1,1541.666667,0,18500,0.0596524,91.9641672
0,36.6666679,3,1,0,0,1,4166.666667,0,25000,0.0658778,274.4908134
0,41.75,29,5,0,0,1,2333.333333,0,5666.666504,0.0214526,50.0561756
0,25.416666,12,0,0,0,0,1300,0,15600,0.1660628,215.8816814
0,27.916666,6,0,0,0,0,2166.666667,0,30500,0.0360479,78.1037149
0,23.166666,14,0,0,0,0,2166.666667,0,29000,0.0780014,169.0029899
0,36.0833321,26,1,0,1,0,2000,0,13000,0.0207781,41.5561534
0,57.4166679,17,4,0,0,1,2600,0,8840,0.0092516,24.0541168
1,31.833334,101,1,0,0,1,2312.5,0,20375,0.0070145,16.2209817
0,43.1666679,245,2,0,0,1,1708.333333,0,6833.333496,0.0214068,36.5700002
0,35.0833321,87,2,0,0,1,3166.666667,0,12666.66699,0.1754539,555.6041623
0,40.1666679,18,2,0,3,1,2393.666667,0,12105.33301,0.0071671,17.1556216
0,24.166666,10,0,0,1,0,2091.666667,0,25100,0.1149625,240.463314
0,30.833334,27,2,1,0,1,1500,0,6000,0.1105111,165.7666638
0,36.5833321,13,0,0,0,0,1500,0,18000,0.0303,45.4499982
0,32.5833321,30,2,0,0,1,8333.25,0,33333,0.00056,4.6666667
0,26.166666,26,0,0,0,0,2333.333333,0,28000,0.0290057,67.6799988
0,31.583334,24,2,0,0,1,3975,0,33233.33203,0.0315765,125.5167034
0,45.5,52,1,0,0,0,3130,0,18780,0.0169795,53.1458312
0,24.666666,16,1,0,0,0,1841.666667,0,11050,0.1141706,210.2641673
0,25.333334,3,0,0,0,0,2750,0,33000,0.0415015,114.1291652
0,47,24,0,2,3,1,2833.333333,0,40350,0.0424169,120.1810806
0,40.5833321,24,2,0,0,0,5416.666667,0,21666.66602,0.0324632,175.8424969
0,51.25,144,2,0,1,1,4166.666667,0,16666.66602,0.0237796,99.0816625
0,31.333334,43,3,0,0,1,3208.333333,0,9625,0.1307964,419.6383152
0,24.083334,6,1,0,0,0,1666.666667,0,10000,0.0514375,85.7291681
1,22.833334,146,1,0,0,0,1833.333333,0,13400,0.0688298,126.1880572
0,42.0833321,67,1,0,0,0,2166.666667,0,13000,0.0111154,24.0833326
0,23.333334,17,0,0,0,0,2708.333333,0,32500,0.1248865,338.2341641
0,79.3333359,255,0,0,0,1,2083.333333,1,50000,0.0571452,119.0525014
0,28.166666,84,1,0,0,1,3333.333333,0,21875,0.0248105,82.7017116
1,45.75,38,1,0,0,1,3333.333333,0,20000,0.027825,92.7499992
0,34.0833321,109,3,0,0,1,2500,0,7500,0.201403,503.5075173
0,38.9166679,47,2,0,0,1,3225,0,12900,0.0466747,150.5258309
0,33.5833321,16,1,0,0,1,2083.333333,0,12500,0.1783224,371.5050096
0,25,49,0,0,0,0,2083.333333,0,25000,0.0042,8.7499997
0,38.8333321,24,2,0,0,1,1250,0,7125,0.15888,198.5999942
0,29.416666,66,0,2,1,1,1650,0,19800,0.0222672,36.740834
0,54.1666679,51,0,0,1,1,2491.666667,0,36706,0.06868,171.1277862
0,27.833334,62,0,1,1,0,2083.333333,0,40000,0.150451,313.4395617
0,27.666666,10,0,0,0,0,7500,1,90000,0.0335441,251.58084
0,49.1666679,26,3,0,0,1,4166.666667,0,12500,0.1415546,589.8108085
0,31.833334,35,0,0,0,1,1950,0,34300,0.0192636,37.5639346
0,30.166666,24,1,0,0,1,1416.666667,0,11500,0.0024348,3.4492755
0,38.25,10,3,0,0,1,4750,0,14250,0.0250575,119.0233384
0,35.25,6,4,0,0,1,1916.666667,0,4600,0.0492565,94.4083342
0,47.3333321,123,3,0,0,1,7500,0,23750,0.013636,102.2699964
0,37,122,2,0,1,1,1666.666667,0,6666.666504,0.0568255,94.7091666
1,22.916666,132,0,1,0,1,1500,0,22000,0.0092082,13.8122728
0,29.333334,80,0,0,0,0,3333.333333,0,40000,0.0243063,81.0208358
0,28.083334,28,2,0,0,1,2708.333333,0,11633.33301,0.0132926,36.0006565
0,26.583334,26,1,0,0,0,1958.333333,0,11750,0.0648855,127.0675048
0,20.916666,24,0,0,0,1,2500,0,40000,0.042129,105.322497
0,31.666666,31,3,0,1,0,2916.666667,0,8750,0.2181603,636.3008358
0,37.75,63,2,0,1,1,2186.666667,0,10486.66699,0.0340623,74.4828957
0,29.333334,75,3,0,0,1,2083.333333,0,6250,0.1129004,235.2091639
0,36.4166679,26,3,0,0,1,3750,0,11250,0.0528242,198.0908448
0,22,4,0,0,0,0,2000,0,24000,0.0138333,27.6666675
0,36.75,36,0,0,0,0,4166.666667,0,55000,0.0078364,32.6515137
0,34.25,108,4,0,0,1,2770.833333,0,6650,0.0107359,29.7475009
0,29.083334,63,2,0,0,1,1750,0,7000,0.0323814,56.6674965
0,28.25,60,2,0,0,1,2083.333333,0,8333.333008,0.0309624,64.5050003
0,25.083334,31,1,0,1,0,2333.333333,0,14000,0.0564104,131.6241672
0,36.4166679,27,3,0,0,1,4166.666667,0,12500,0.00024,1
0,37.4166679,40,3,0,0,1,6666.666667,0,20000,0.0451226,300.8174896
0,33.0833321,12,0,1,0,1,2666.666667,0,32000,0.0071444,19.0516661
1,53.3333321,72,1,2,5,1,4000,0,33000,0.0317944,127.1775812
1,31.333334,115,3,0,0,1,2333.333333,0,7000,0.0061786,14.4166665
0,31.666666,108,2,0,0,1,3083.333333,0,13333.33301,0.1628848,502.2280005
0,30.25,24,1,0,0,0,3250,0,19500,0.08907,289.4774992
0,51.1666679,241,1,1,0,1,3250,0,20100,0.1555893,505.6652166
0,59,133,0,0,0,1,3750,0,45000,0.0383667,143.8750047
0,50.5,180,2,0,0,1,3333.333333,0,13333.33301,0.072214,240.7133331
0,31.333334,54,2,0,0,1,2083.333333,0,8333.333008,0.0066036,13.7575
0,34.0833321,84,4,0,0,1,2500,0,6000,0.0103167,25.7916655
0,38.25,74,0,0,0,1,2141.666667,0,26320,0.0099544,21.3190214
0,31.666666,24,0,0,1,0,1750,0,21000,0.0215938,37.789166
0,32.1666679,9,2,0,0,1,2500,0,10000,0.1178903,294.725839
0,28.666666,42,5,0,6,1,2916.666667,0,5833.333496,0.0235803,68.7758306
1,49.75,78,0,0,0,1,3750,0,45000,0.0002667,1
0,34.9166679,12,1,0,0,0,1213.333333,0,9830,0.0130178,15.7949348
0,51.75,124,1,0,0,1,3333.333333,0,20000,0.00275,9.1666666
0,42.9166679,10,3,0,0,1,5666.666667,0,19483.25,0.0600498,340.2821273
0,27.25,50,2,0,5,1,1666.666667,1,6666.666504,0.0103945,17.3241661
1,41.75,120,1,0,0,1,2500,0,15000,0.0004,1
0,27.5,51,1,0,0,0,1416.666667,0,10000,0.020586,29.1635011
0,81.5833359,120,0,0,1,1,1750,1,24200,0.1191236,208.4662225
0,36.9166679,56,1,0,0,1,1791.666667,0,10750,0.0087395,15.6583331
0,47.1666679,48,4,1,0,1,5416.666667,0,14000,0.038582,208.9858381
0,49.0833321,66,1,0,0,1,3083.333333,0,18500,0.1618665,499.0883321
0,39.75,12,0,0,0,1,2916.666667,0,35000,0.0349694,101.9941612
0,28,36,0,0,0,0,1883.333333,0,22600,0.0142934,26.9191658
0,37.25,192,3,0,0,1,2333.333333,0,7000,0.0710004,165.6674892
0,30.416666,22,0,0,0,1,4083.333333,0,49000,0.0721318,294.5383259
0,34.8333321,12,4,0,0,1,4583.333333,0,11000,0.2375431,1088.739168
0,37.4166679,18,2,0,0,0,2633.333333,0,15533.33301,0.046277,121.8628687
0,51.75,51,1,0,0,1,3166.666667,0,19000,0.0151171,47.8708328
0,22.666666,3,0,0,0,0,1491.666667,0,17900,0.0340413,50.7783287
0,33.3333321,6,2,0,0,1,5000,0,20000,0.1327658,663.8291478
0,30.166666,23,3,0,0,0,2520.833333,0,7562.5,0.1042003,262.6716737
0,65.5,180,2,0,0,1,600,0,8832.666992,0.0711937,42.7162036
0,38.25,126,3,0,0,1,4250,0,12750,0.08108,344.5900194
0,46.25,96,0,0,0,1,6000,0,89400,0.0252857,151.7140903
0,49.5,26,3,1,2,1,1612.5,0,10618.75,0.0192704,31.0735103
0,20.5,24,1,0,0,0,1100,0,9600,0.0325406,35.7946854
0,38.5,120,1,0,0,1,3166.666667,0,19000,0.0317929,100.6774977
0,33.5,42,1,0,3,0,2695.833333,0,16175,0.0153236,41.3099992
0,43.0833321,71,1,0,0,1,2511.583333,0,21441.5,0.0019705,4.9490194
0,31.833334,22,0,0,0,0,1833.333333,0,22000,0.0315036,57.7566667
0,50.3333321,12,2,0,0,1,5750,0,23666.66602,0.041482,238.5213375
0,28.833334,78,2,0,0,1,2500,0,11666.66699,0.0819143,204.7857083
0,38.5,84,0,0,0,1,2916.666667,0,35000,0.0073986,21.5791664
0,37.25,15,2,0,0,1,1595.833333,0,6383.333496,0.123859,197.6583259
0,37.3333321,9,0,0,0,0,3083.333333,0,37000,0.1113154,343.2225045
0,35.1666679,24,0,0,0,0,1666.666667,0,20000,0.1677095,279.5158327
0,27.083334,12,0,0,0,0,1323.166667,0,15878,0.0302015,39.9616677
0,49.5,192,2,0,0,1,3000,0,12000,0.0317072,95.1216593
0,33.0833321,93,3,0,0,1,3958.333333,0,11875,0.0422255,167.1424958
0,32.0833321,86,3,0,0,1,2966.666667,0,8900,0.0092784,27.525834
0,25.583334,3,0,0,0,0,2000,0,24000,0.0023333,4.6666665
0,40.9166679,107,3,0,0,1,2333.333333,0,10000,0.0293838,68.5620848
0,28.833334,3,1,0,0,0,2250,0,27000,0.05293,119.0925026
0,24.25,6,0,0,0,0,2291.666667,0,27500,0.227436,521.2075139
0,22,5,0,0,0,0,1733.333333,0,20800,0.1329678,230.477494
1,29.416666,34,0,0,0,0,3125,0,37500,0.0621419,194.1933297
0,31.75,42,0,1,2,1,3083.333333,0,57000,0.1447961,446.4547435
0,32.0833321,96,0,0,1,1,2000,0,24000,0.1426413,285.2825224
0,39.6666679,44,3,0,0,1,1500,0,4500,0.1030306,154.5458324
0,26.916666,6,1,0,0,0,1541.666667,0,35250,0.0803128,123.8155145
0,30.583334,19,0,1,0,0,2483.333333,0,33050,0.0066868,16.6056486
0,41,26,2,3,1,0,8333.25,0,36666.33203,0.1652653,1377.197242
0,24.583334,2,1,0,0,1,2375,0,14250,0.1358379,322.6150069
0,28.75,28,1,2,2,0,2000,0,14500,0.0539055,107.8110337
0,23.25,12,0,0,0,0,1666.666667,0,20000,0.1303115,217.18584
0,38.8333321,117,4,0,1,1,3750,0,13000,0.2897866,1086.699776
0,46.25,103,1,1,2,1,3666.666667,0,22000,0.0179464,65.803336
0,30.833334,40,1,0,0,1,3388.333333,0,20330,0.149136,505.3225031
0,28.833334,10,3,0,0,0,2091.666667,0,8700,0.0757092,158.3583973
0,26.833334,14,4,0,0,1,1290,0,3501.600098,0.0192849,24.877519
0,35.5833321,102,4,0,0,1,3590.166667,0,8616.400391,0.0290871,104.4274974
1,47,63,3,0,0,1,2745,0,8235,0.0466861,128.1533287
0,23.166666,15,0,0,0,1,1341.666667,0,16100,0.0580236,77.8483374
1,22.25,232,2,0,0,0,1400,0,7200,0.1901241,266.1737114
0,38.25,124,2,0,0,1,3250,0,13000,0.0202051,65.666669
0,39.5833321,8,1,0,0,1,1933.25,0,24050,0.0110588,21.3794934
0,51.1666679,173,1,0,0,1,3220,0,20520,0.0726097,233.8030909
0,21.333334,36,0,0,0,0,1291.666667,0,15500,0.0463987,59.9316677
0,25.833334,60,0,0,0,0,1583.333333,0,19000,0.0044737,7.0833336
0,41.1666679,123,2,0,0,1,1666.666667,0,6666.666504,0.139734,232.8899999
0,25.083334,7,0,0,0,0,1583.333333,0,19000,0.2280074,361.0116554
0,41.9166679,83,3,0,0,1,3333.333333,0,10000,0.0014,4.6666665
0,41.3333321,76,0,2,0,1,3850,0,46200,0.0552725,212.7991574
0,51.4166679,204,2,2,4,1,2587.5,0,11550,0.1451983,375.7005254
1,83.4166641,10,4,0,0,1,2025,0,4860,0.0089712,18.1666675
1,55.0833321,24,1,0,0,0,1150,0,13025,0.0137263,15.7852403
1,37.8333321,125,3,0,3,1,3750,0,11250,0.0106,39.7499988
0,35,98,0,0,0,1,1666.666667,0,28484,0.0180477,30.0794592
0,21.333334,6,1,0,0,0,1800,0,10800,0.0084597,15.2275007
0,41.0833321,35,1,0,0,1,6083.333333,0,42500,0.0541276,329.2765282
0,26.916666,42,0,1,0,0,2666.666667,0,35000,0.0380306,101.4148593
0,34.5833321,31,0,0,0,1,2825,0,33900,0.0252212,71.2500024
0,51.3333321,18,0,0,0,0,2500,0,30000,0.1167,291.7500027
0,26.416666,49,1,0,0,1,2500,0,15000,0.0868783,217.1958424
0,39.6666679,132,1,0,0,1,1666.666667,1,15000,0.0224043,37.3405591
0,29.833334,15,0,0,0,1,1833.333333,0,22000,0.0128395,23.5391667
1,21.166666,6,0,0,0,0,1750,0,21000,0.0282529,49.4424994
0,34.1666679,13,2,0,0,1,5416.666667,0,25000,0.0169733,91.9388894
0,32.4166679,12,1,0,0,1,1958.333333,0,15500,0.0003871,0.7580645
0,41.6666679,28,2,0,0,1,2250,0,9000,0.0435611,98.0125023
0,42.6666679,36,3,0,0,1,5145.833333,0,15437.5,0.0163375,84.0699991
0,39.6666679,42,1,0,0,1,3333.333333,0,20000,0.0040085,13.3616664
0,26.583334,4,2,0,0,0,2812.5,0,11250,0.0340841,95.8616682
0,54.5,120,1,0,0,1,3333.333333,0,20000,0.0658613,219.5375164
0,49.5833321,216,2,0,0,1,3333.333333,0,13333.33301,0.2786145,928.7149707
0,36.75,18,1,0,0,0,1500,0,9000,0.0443267,66.4900001
0,22,156,0,0,0,0,1666.666667,0,20000,0.1411085,235.18083
0,45.0833321,222,5,0,0,1,4166.666667,0,9166.666992,0.0228798,95.3325769
0,47.6666679,110,2,0,0,1,2916.666667,0,15000,0.0899069,262.2284181
0,48.3333321,120,4,0,0,1,3916.666667,0,13400,0.0305161,119.5214687
0,38.8333321,108,0,0,0,1,4500,1,54000,0.0129935,58.4708322
0,45.3333321,94,4,0,0,1,3666.666667,0,8800,0.0165268,60.5983337
0,37.0833321,120,3,0,0,1,6270,1,20310,0.031506,197.5428191
0,28.666666,6,3,0,0,0,2500,0,7500,0.0210737,52.6841637
0,27.833334,13,0,0,0,0,2100,0,30400,0.0379266,79.6459526
0,26.833334,16,0,0,1,0,1250,0,15000,0.0008,1
0,40.75,25,0,0,0,1,5083.333333,0,61000,0.0573659,291.6100007
0,23,12,1,0,0,1,1250,0,15500,0.0149084,18.6354842
0,39.5,55,3,0,0,1,6416.666667,0,21250,0.0459376,294.766563
0,29.5,12,2,1,1,1,1733.333333,0,6933.333496,0.0354514,61.4491661
0,28.916666,44,0,0,0,0,1259.166667,0,15110,0.0007942,1
0,79.3333359,348,0,0,0,1,1143,0,13716,0.0040828,4.6666669
0,23.916666,3,0,0,0,0,2500,0,32000,0.1326137,331.5343708
0,31.083334,52,2,0,0,0,2000,0,8500,0.0021961,4.3921568
0,32.25,42,3,0,0,1,4333.333333,0,13000,0.0239487,103.7774949
0,44.25,19,4,0,0,1,4666.666667,0,11200,0.1343011,626.7383099
0,33.75,120,1,1,0,1,5416.666667,0,32500,0.3774675,2044.615857
0,30.583334,101,0,0,0,1,2500,0,30000,0.3220913,805.2283525
0,36.6666679,66,1,0,0,1,6208.333333,0,37250,0.2233776,1386.802509
0,35.5,14,2,0,0,1,3958.333333,0,15833.33301,0.0425488,168.4225025
1,31,30,1,0,0,0,1421.333333,0,8528,0.0157165,22.3383332
0,30.333334,25,0,0,0,1,2166.666667,0,26000,0.2956862,640.653337
0,59.9166679,36,1,0,0,1,3500,0,25500,0.0416731,145.8559725
0,47.8333321,180,2,0,0,1,5000,0,20000,0.0150355,75.1774991
0,26,48,0,0,0,1,1375,0,19500,0.0224026,30.8035256
0,25.75,58,2,0,0,1,1416.666667,0,5666.666504,0.0228529,32.374999
0,34.4166679,26,3,0,0,1,2908.333333,0,8725,0.0003438,1
0,56.1666679,39,1,0,0,1,3333.333333,0,26000,0.0219715,73.2384622
0,54.6666679,68,1,0,0,1,3166.666667,0,34000,0.0179428,56.8188466
0,37.4166679,108,0,0,0,1,2166.666667,0,26000,0.0604492,130.9733347
0,32.25,29,3,0,0,1,3500,0,10500,0.0383533,134.2366599
0,32.0833321,24,0,0,2,1,3750,0,45000,0.0188331,70.6241629
0,36.8333321,104,3,0,0,1,2250,0,6750,0.0951111,213.999996
0,23.083334,17,0,0,0,0,1875,0,22500,0.120404,225.7574955
0,22.666666,72,0,0,0,0,1416.666667,0,17000,0.0586006,83.0174967
0,27.916666,15,0,0,0,0,5000,0,62000,0.1136903,568.4516206
0,41.5833321,96,2,1,0,1,3666.666667,0,14666.66699,0.2764945,1013.813287
0,40.5,33,2,0,0,1,4000,0,16000,0.01625,64.9999976
0,24.583334,20,0,0,0,0,1458.333333,0,17500,0.1634589,238.3774954
0,22.166666,48,3,0,0,1,1800,0,11400,0.0122346,22.0223693
0,32.6666679,140,0,0,0,0,1733.333333,0,20800,0.0114389,19.8275004
0,34.1666679,132,4,0,0,1,1666.666667,1,4000,0.157228,262.0466799
0,46,96,3,0,0,1,3166.666667,0,11000,0.0125964,39.8884835
0,50.8333321,204,1,0,1,1,1500,0,9000,0.0045,6.7499997
0,47.9166679,42,1,0,1,1,1395.833333,0,8375,0.0326752,45.6091686
0,37.4166679,120,2,0,0,1,2083.333333,0,8333.333008,0.0298332,62.1525027
0,25.5,12,1,0,0,0,2816.666667,0,18280,0.0196078,55.228545
0,0.1666667,24,0,0,0,0,4583.333333,0,56500,0.0366487,167.9730803
0,44.5833321,33,1,0,0,1,2916.666667,0,17500,0.0119823,34.9483325
0,32.4166679,62,3,0,0,1,1583.333333,0,4750,0.0265263,41.999999
1,30.416666,24,2,0,0,1,1416.666667,0,5666.666504,0.1558894,220.8433263
0,53.5833321,6,0,0,0,1,2083.333333,0,25000,0.0222396,46.3324987
1,37.9166679,18,5,0,0,1,3333.333333,0,6666.666504,0.066968,223.2266714
0,23.583334,49,0,0,0,0,1500,0,18000,0.0220561,33.0841681
0,48.8333321,221,0,0,0,1,791.6666667,1,52500,0.0012571,0.9952381
0,25.333334,5,0,0,0,0,2000,0,24000,0.1066462,213.2924944
0,26,3,0,0,0,0,2916.666667,0,35000,0.1071171,312.4250099
0,42.6666679,48,4,0,0,1,3750,0,10300,0.1536736,576.2759596
0,23.75,4,1,0,0,1,1750,0,10650,0.0150235,26.2910805
0,27,29,0,0,0,0,2708.333333,0,32500,0.0448018,121.3383333
0,26.833334,2,0,0,0,0,1583.333333,0,23200,0.0075862,12.0114941
0,34.9166679,73,0,0,1,1,4000,0,54000,0.0445389,178.1555563
0,24.75,155,0,0,0,0,1458.333333,0,17500,0.0803034,117.1091696
0,51.25,242,3,0,1,1,3333.333333,0,17800,0.0484459,161.4864295
0,40.8333321,54,5,0,0,1,2633.333333,0,5266.666504,0.0172614,45.4550025
0,46.1666679,120,2,0,0,1,2150,0,8600,0.0767333,164.9766721
0,22.666666,18,0,0,0,0,2083.333333,0,33600,0.0365506,76.1470757
0,29.916666,48,0,1,1,1,1666.666667,1,20000,0.067555,112.591659
0,36,183,2,0,0,1,4000,0,20000,0.2218303,887.321353
0,35.3333321,72,1,0,0,1,2916.666667,0,19000,0.1331392,388.3226899
0,46.0833321,6,0,0,0,0,2083.333333,0,25000,0.0317696,66.1866739
0,30.166666,8,2,0,1,1,1634.166667,0,7536.666504,0.1810597,295.8817317
0,41.75,180,3,0,0,1,3666.666667,0,11000,0.0514218,188.5466638
0,34.8333321,132,1,0,2,1,2000,0,12000,0.0899813,179.9625009
0,40.5,139,1,0,0,1,2263.333333,0,13580,0.0573656,129.8375
0,44.4166679,125,0,0,0,1,3333.333333,0,55000,0.0269267,89.7557599
0,25.833334,13,0,0,0,0,2768.166667,0,33218,0.0227925,63.0933343
1,40.5833321,24,0,0,3,1,1250,1,15000,0.3240153,405.0191492
0,39.6666679,24,4,0,0,1,4211.666667,0,10108,0.1127139,474.7133576
0,21.166666,24,1,0,0,0,2300,0,13800,0.0721504,165.9458384
0,42.1666679,9,0,0,0,0,2475,0,29700,0.0378579,93.6983334
0,30.916666,26,3,0,0,1,3083.333333,0,15000,0.0468057,144.3174783
0,31.5,52,0,0,0,1,2500,0,30500,0.7525066,1881.266385
0,21.75,22,1,0,0,1,1277.083333,0,12489.5,0.0217451,27.7702628
0,29.416666,49,0,0,0,1,2125,0,33500,0.0034281,7.2846267
0,40.75,144,3,1,1,1,3166.666667,0,15000,0.049956,158.1940042
1,44.8333321,58,3,0,0,1,2065.75,0,6197.25,0.1469079,303.4749858
0,28.083334,24,1,0,0,1,1750,0,10500,0.09068,158.6900055
0,27,49,1,0,0,1,1666.666667,0,19000,0.1101229,183.5381488
0,38.4166679,72,1,0,0,0,1958.333333,0,11750,0.0685374,134.2191609
0,46.75,84,1,0,0,1,2333.333333,0,14000,0.0004286,1
0,39.1666679,24,0,0,0,1,1916.666667,0,23000,0.5655217,1083.916624
0,35.25,18,0,0,0,0,1833.333333,0,24300,0.2112765,387.3403346
0,30.833334,12,1,1,2,0,4833.333333,0,29000,0.2074784,1002.812502
0,56.9166679,87,1,0,0,0,2340,0,14040,0.0664598,155.5158386
0,0.5833333,18,0,0,0,0,1300,0,25600,0.1908199,248.0658948
0,28.75,38,0,0,0,0,1500,0,18600,0.0504591,75.6887086
0,40.75,100,0,0,0,0,1916.666667,0,23000,0.3076748,589.7099674
0,29.666666,136,1,0,0,0,2500,0,15000,0.1320883,330.2208334
0,48.0833321,120,2,0,0,1,3750,0,15000,0.1028944,385.854179
0,29.5,16,0,0,0,0,2916.666667,0,35000,0.2679971,781.6583415
0,31.25,15,0,0,0,1,1916.666667,0,28000,0.0354243,67.8965456
0,34,120,1,0,1,1,4416.666667,0,29500,0.0601298,265.5734268
0,33.75,48,0,2,1,1,3500,0,42000,0.1007045,352.4658233
0,23.083334,7,0,0,0,0,2000,0,24000,0.0357988,71.5975016
0,26,38,0,0,0,0,1666.666667,0,20000,0.0610505,101.7508345
0,30.333334,18,2,0,0,0,1783.333333,0,21800,0.1009453,180.0190543
0,24.333334,12,0,0,0,0,2250,0,27000,0.0389967,87.7425
0,31.833334,12,0,0,0,1,2500,0,30000,0.0382587,95.6466701
1,34.9166679,12,0,0,3,0,2666.666667,0,44000,0.0413343,110.224843
0,22.416666,5,0,0,0,0,2833.333333,0,34000,0.0739859,209.626666
1,34.9166679,84,2,0,1,1,1250,0,7000,0.0196957,24.6196426
0,28.25,24,1,1,0,1,1666.666667,0,11500,0.0348961,58.1601448
0,35,115,2,0,0,1,4500,0,18000,0.0846735,381.0308576
0,26.333334,24,3,0,0,0,2000,0,6000,0.0164663,32.9325013
0,33.75,75,1,0,0,1,2013.083333,0,12078.5,0.0456613,91.9200029
0,39,14,0,0,0,0,1916.666667,0,27800,0.0698061,133.7950515
0,35.3333321,5,0,2,0,1,2556.666667,0,68880,0.0102362,26.1705726
0,30.25,36,3,0,1,1,3122.5,0,9367.5,0.0202095,63.1041655
0,33.8333321,36,3,0,0,1,4833.333333,0,14500,0.3754007,1814.436679
0,36.0833321,18,2,0,0,1,2483.333333,0,16933.33398,0.0614551,152.6135465
0,28.916666,65,4,0,0,1,3805,0,12645.59961,0.0539527,205.2899437
0,27.916666,42,2,0,0,1,2500,0,12000,0.0102264,25.5659712
0,47.75,24,2,0,0,1,2500,1,10000,0.0107853,26.9633322
0,42.0833321,6,1,0,0,0,2800,0,27425,0.1396593,391.0459161
0,33.4166679,16,0,0,0,1,2833.333333,0,34000,0.0511406,144.8983215
0,28.166666,38,1,0,0,1,1666.666667,0,10000,0.06025,100.4166653
0,33.25,66,2,0,0,1,3750,0,15000,0.0033333,12.5000003
1,36.0833321,48,1,0,0,1,2500,0,15000,0.0081157,20.2891673
0,31.833334,12,1,0,0,1,5000,0,30000,0.040911,204.5550011
0,37.75,43,4,0,0,1,3000,0,7200,0.3823197,1146.959156
0,27.833334,12,0,0,0,0,1259.833333,0,15118,0.0418045,52.6666649
1,25.416666,3,2,0,0,0,2500,0,10000,0.0104697,26.1741667
0,41.1666679,60,3,0,1,0,4750,0,15750,0.0871698,414.0567444
0,51.5833321,195,3,0,0,1,8333.25,0,27999.75,0.0177144,147.618895
0,32.4166679,9,1,0,0,0,1273,0,7638,0.0056952,7.2499998
0,33.8333321,63,3,0,1,1,2083.333333,0,10750,0.0015349,3.1976745
0,51.75,120,1,0,0,1,3750,0,23500,0.0232315,87.1180859
0,24.833334,18,0,0,1,0,2000,0,24000,0.0463217,92.643328
0,25.666666,15,0,0,0,0,2500,0,30000,0.0353993,88.4983316
0,38.9166679,24,4,0,3,1,5000,0,12000,0.1530452,765.2258128
0,31.166666,9,0,0,1,0,2791.666667,0,33500,0.0802725,224.0941754
